codigo,unidade_sanitaria,tipo,tipo_de_us,nivel,classificacao,maternidade_sn,latitude,longitude,provincia,distrito
1060608,CS Nhamagua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.45523,-17.84064,MANICA,MACOSSA
1060601,CS Nhaphendeca,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MACOSSA
1060611,CS Tropa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MACOSSA
1060798,CS 4º Congresso,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,32.85348,-18.94542,MANICA,MANICA
1060799,CS 7 de Abril,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MANICA
1060794,CS Chazuca,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.75871,-18.90618,MANICA,MANICA
1060707,CS Chicamba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.14722,-19.15445,MANICA,MANICA
1060795,CS Chinhagore,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.92797,-18.91533,MANICA,MANICA
1060709,CS Chinhambuzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.9168,-19.03188,MANICA,MANICA
1060710,CS Chitunga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.03816,-18.81634,MANICA,MANICA
1060725,CS Deteza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,MANICA,MANICA
1060711,CS Jecua Missão,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.82541,-18.97566,MANICA,MANICA
1060712,CS Machipanda,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.72693,-18.99594,MANICA,MANICA
1060706,CS Manica,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.87576,-18.94121,MANICA,MANICA
1060713,CS Mavonde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.03948,-18.62427,MANICA,MANICA
1060714,CS Messica,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.08144,-18.98671,MANICA,MANICA
1060715,CS Mundonguara,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.79782,-18.92933,MANICA,MANICA
1060718,CS Nhamaxato,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.82587,-18.86326,MANICA,MANICA
1060719,CS Penhalonga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.75989,-18.86246,MANICA,MANICA
1060701,CS Vumba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MANICA
1060724,CS Zonue Tabaco,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.99545,-19.10082,MANICA,MANICA
1060705,HD Manica,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,32.87576,-18.94121,MANICA,MANICA
1060721,PS Guindingue,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.92819,-19.10909,MANICA,MANICA
1060716,PS Munene,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,,,MANICA,MANICA
1060804,CS Bangonhe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MOSSURIZE
1060813,CS Chaiva,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.79756,-20.71105,MANICA,MOSSURIZE
1060816,CS Chitsama,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.04277,-20.17929,MANICA,MOSSURIZE
1060807,CS Chiurairue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.77329,-20.57776,MANICA,MOSSURIZE
1060808,CS Dacata,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MOSSURIZE
1060806,CS Espungabera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,MANICA,MOSSURIZE
1060814,CS Garagua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.58288,-20.8621,MANICA,MOSSURIZE
1060841,CS Goi-Goi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.10782,-20.27075,MANICA,MOSSURIZE
1060812,CS Gunhe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.32944,-20.22791,MANICA,MOSSURIZE
1060811,CS Macuo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.55936,-20.73443,MANICA,MOSSURIZE
1060801,CS Muchenedzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MOSSURIZE
1060809,CS Mude,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.68138,-20.56729,MANICA,MOSSURIZE
1060810,CS Mupengo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,MOSSURIZE
1060805,HD Espungabera,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,32.77215,-20.45279,MANICA,MOSSURIZE
1060994,CS Bunga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.19494,-20.19815,MANICA,SUSSUNDENGA
1060995,CS Darue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.35198,-19.78787,MANICA,SUSSUNDENGA
1060911,CS Dombe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.40919,-19.97179,MANICA,SUSSUNDENGA
1060918,CS Ifloma,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.89657,-19.49606,MANICA,SUSSUNDENGA
1060996,CS Machir,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,MANICA,SUSSUNDENGA
1060912,CS Mavuzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.509,-19.54557,MANICA,SUSSUNDENGA
1060998,CS Missão Dombe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,MANICA,SUSSUNDENGA
1060915,CS Muchamba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,SUSSUNDENGA
1060902,CS Mucoe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,SUSSUNDENGA
1060919,CS Muhoa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.14959,-19.51931,MANICA,SUSSUNDENGA
1060908,CS Munhinga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.28328,-19.4892,MANICA,SUSSUNDENGA
1060914,CS Mutarara,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.59028,-19.91884,MANICA,SUSSUNDENGA
1060999,CS Muwawa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,SUSSUNDENGA
1060909,CS Nhambamba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.24834,-19.31348,MANICA,SUSSUNDENGA
1060997,CS Nhanguzue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,MANICA,SUSSUNDENGA
1060910,CS Rotanda,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.8945,-19.54434,MANICA,SUSSUNDENGA
1060917,CS Rupisse,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.8906,-19.18071,MANICA,SUSSUNDENGA
1060913,CS Sembezeia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.94427,-19.31378,MANICA,SUSSUNDENGA
1060906,CS Sussundenga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.294,-19.41008,MANICA,SUSSUNDENGA
1060901,CS Tsetsera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,SUSSUNDENGA
1060990,HD Sussundenga,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,,,MANICA,SUSSUNDENGA
1061006,CS Búzua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.17845,-17.25064,MANICA,TAMBARA
1061011,CS Campange,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.21111,-16.72418,MANICA,TAMBARA
1061012,CS Miteme,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.9488,-17.24517,MANICA,TAMBARA
1061007,CS Nhacafula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.07631,-16.87025,MANICA,TAMBARA
1061010,CS Nhacalapho,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.9575,-16.95152,MANICA,TAMBARA
1061008,CS Nhacolo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.24529,-16.72452,MANICA,TAMBARA
1061009,CS Sabeta,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.44751,-16.82176,MANICA,TAMBARA
1061103,CS Chigodole,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.2214,-19.09277,MANICA,VANDUZI
1061109,CS Cruzamento de Tete,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MANICA,VANDUZI
1061107,CS Dangalenga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.34121,-18.88268,MANICA,VANDUZI
1061108,CS IAC,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.36305,-19.07654,MANICA,VANDUZI
1061105,CS Manaoquera,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.54288,-18.85942,MANICA,VANDUZI
1061104,CS Matsinho,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.38751,-18.99944,MANICA,VANDUZI
1060727,CS Mucombedzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.28703,-18.66501,MANICA,VANDUZI
1061106,CS Pungue Sul,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.27938,-18.55616,MANICA,VANDUZI
1061102,CS Vanduzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.26493,-18.95357,MANICA,VANDUZI
1110507,CS Bagamoio,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.57068,-25.89753,MAPUTO CIDADE,KAMABUKWANE
1110512,CS Inhagoia,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.5587,-25.91637,MAPUTO CIDADE,KAMABUKWANE
1110514,CS Magoanine,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.59877,-25.87428,MAPUTO CIDADE,KAMABUKWANE
1110511,CS Magoanine Tendas,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.59739,-25.84643,MAPUTO CIDADE,KAMABUKWANE
1110515,CS Zimpeto,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.57754,-25.83118,MAPUTO CIDADE,KAMABUKWANE
1110508,HPsi Infulene,HPsi,Hospital Psiquiatrico,Nível Quaternário,HPsi - Hospital Psiquiátrico,NÃO,32.5665,-25.85943,MAPUTO CIDADE,KAMABUKWANE
1110406,CS 1 de Junho,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.60992,-25.9148,MAPUTO CIDADE,KAMAVOTA
1110411,CS Albazine,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.64097,-25.84223,MAPUTO CIDADE,KAMAVOTA
1110416,CS Chiango,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,,,MAPUTO CIDADE,KAMAVOTA
1110414,CS Hulene,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.65623,-25.906,MAPUTO CIDADE,KAMAVOTA
1110422,CS Mavalane,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.58548,-25.92999,MAPUTO CIDADE,KAMAVOTA
1110415,CS Pescadores,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.65623,-25.906,MAPUTO CIDADE,KAMAVOTA
1110412,CS Romão,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.63003,-25.87218,MAPUTO CIDADE,KAMAVOTA
1110401,HG Mavalane,HG,Hospital Geral,Nível Secundário,HG - Hospital Geral,SIM,32.58552,-25.93123,MAPUTO CIDADE,KAMAVOTA
1110307,CS 1 de Maio,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.58991,-25.94818,MAPUTO CIDADE,KAMAXAQUENE
1110317,CS Polana Caniço,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,,,MAPUTO CIDADE,KAMAXAQUENE
1110318,HG Polana Caniço,HG,Hospital Geral,Nível Secundário,HG - Hospital Geral,SIM,32.60505,-25.93483,MAPUTO CIDADE,KAMAXAQUENE
1110701,CS Inguane,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.95791,-26.01954,MAPUTO CIDADE,KANYAKA
1110708,CS Inhaca,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.92028,-26.0032,MAPUTO CIDADE,KANYAKA
1110719,CS Muchina,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.91259,-26.05705,MAPUTO CIDADE,KANYAKA
1110106,CS Alto Maé,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.57019,-25.9597,MAPUTO CIDADE,KHAMPFUMO
1110109,CS Malhangalene,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.58236,-25.95056,MAPUTO CIDADE,KHAMPFUMO
1110107,CS Maxaquene,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.58334,-25.97407,MAPUTO CIDADE,KHAMPFUMO
1110110,CS Polana Cimento,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.59443,-25.96296,MAPUTO CIDADE,KHAMPFUMO
1110111,CS Porto,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.56545,-25.97213,MAPUTO CIDADE,KHAMPFUMO
1110101,HC Maputo,HC,Hospital Central,Nível Quaternário,HC - Hospital Central,SIM,32.58994,-25.96729,MAPUTO CIDADE,KHAMPFUMO
1110102,HM Maputo,HM,Hospital Militar,Nível Quaternário,HM - Hospital Militar,NÃO,32.59251,-25.95681,MAPUTO CIDADE,KHAMPFUMO
1110113,PS Nº 2 Tribunal,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,MAPUTO CIDADE,KHAMPFUMO
1110609,CS Catembe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.57841,-26.02314,MAPUTO CIDADE,KHATEMBE
1110610,CS Chamissava,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.54413,-26.02703,MAPUTO CIDADE,KHATEMBE
1110613,CS Incassane,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.5307,-25.9958,MAPUTO CIDADE,KHATEMBE
1110621,CS Mutsekua,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.50561,-26.05063,MAPUTO CIDADE,KHATEMBE
1110214,CS Chamanculo,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,,,MAPUTO CIDADE,NLHAMANKULU
1110206,CS José Macamo,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.54348,-25.94721,MAPUTO CIDADE,NLHAMANKULU
1110208,CS Nº 14,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,NÃO,32.56237,-25.94663,MAPUTO CIDADE,NLHAMANKULU
1110212,CS Xipamanine,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo A,SIM,32.56605,-25.9381,MAPUTO CIDADE,NLHAMANKULU
1110202,HG Chamanculo,HG,Hospital Geral,Nível Secundário,HG - Hospital Geral,SIM,32.55589,-25.95069,MAPUTO CIDADE,NLHAMANKULU
1110201,HG José Macamo,HG,Hospital Geral,Nível Secundário,HG - Hospital Geral,SIM,32.54369,-25.94778,MAPUTO CIDADE,NLHAMANKULU
1100210,CS Beleluane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.39436,-25.91869,MAPUTO PROVÍNCIA,BOANE
1100206,CS Boane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,,,MAPUTO PROVÍNCIA,BOANE
1100207,CS Campoane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.41839,-26.01326,MAPUTO PROVÍNCIA,BOANE
1100220,CS Campoane Povoação,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,BOANE
1100221,CS Gumbane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,MAPUTO PROVÍNCIA,BOANE
1100219,CS Josina Machel,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,BOANE
1100211,CS Mabanja,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.39436,-25.91869,MAPUTO PROVÍNCIA,BOANE
1100205,CS Mahanhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.18223,-26.67199,MAPUTO PROVÍNCIA,BOANE
1100208,CS Mahubo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.24617,-26.15898,MAPUTO PROVÍNCIA,BOANE
1100209,CS Massaca,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.28615,-26.06412,MAPUTO PROVÍNCIA,BOANE
1100212,CS Matola-Rio,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,BOANE
1100218,CS Mulotana,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.35514,-25.84111,MAPUTO PROVÍNCIA,BOANE
1100201,CS PSK,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,MAPUTO PROVÍNCIA,BOANE
1100204,CS Tchonissa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,BOANE
1110182,Privado Clinica Da familia,Privado,Privado,Nível Primário,Privado,NÃO,,,MAPUTO PROVÍNCIA,BOANE
1100215,PS Águas de Maputo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.37216,-26.06412,MAPUTO PROVÍNCIA,BOANE
1100214,PS Casa Gaiato,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,MAPUTO PROVÍNCIA,BOANE
1100217,PS Escola P. F de Sargentos,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.32445,-26.03902,MAPUTO PROVÍNCIA,BOANE
1100213,PS Pequenos Libombos,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.25984,-26.08841,MAPUTO PROVÍNCIA,BOANE
1100216,PS Picoco,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.33694,-26.00914,MAPUTO PROVÍNCIA,BOANE
1100307,CS Capitine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.12957,-24.76263,MAPUTO PROVÍNCIA,MAGUDE
1100315,CS Chichuco,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.56717,-25.11697,MAPUTO PROVÍNCIA,MAGUDE
1100312,CS Chicutso,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.66215,-24.5689,MAPUTO PROVÍNCIA,MAGUDE
1100314,CS Facazissa,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.68481,-25.01442,MAPUTO PROVÍNCIA,MAGUDE
1100306,CS Magude,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.64959,-25.02915,MAPUTO PROVÍNCIA,MAGUDE
1100310,CS Mahel,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.43442,-24.63705,MAPUTO PROVÍNCIA,MAGUDE
1100311,CS Mapulanguene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.08774,-24.49116,MAPUTO PROVÍNCIA,MAGUDE
1100313,CS Moine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.5288,-24.88643,MAPUTO PROVÍNCIA,MAGUDE
1100308,CS Motaze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.85915,-24.79958,MAPUTO PROVÍNCIA,MAGUDE
1100309,CS Panjane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.3494,-24.9008,MAPUTO PROVÍNCIA,MAGUDE
1100405,CS 25 de Setembro,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,MANHIÇA
1100415,CS 3 de Fevereiro,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.80062,-25.15705,MAPUTO PROVÍNCIA,MANHIÇA
1100410,CS Calanga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.98663,-25.27236,MAPUTO PROVÍNCIA,MANHIÇA
1100417,CS Chibucutso,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.74038,-25.28698,MAPUTO PROVÍNCIA,MANHIÇA
1100421,CS Chichongue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,MANHIÇA
1100420,CS Escola P. do Exercito de Munguine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,MAPUTO PROVÍNCIA,MANHIÇA
1100414,CS Ilha Josina,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,MANHIÇA
1100422,CS Lagoa Phati,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.9952,-25.42696,MAPUTO PROVÍNCIA,MANHIÇA
1100812,CS Magaba,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.68366,-25.36054,MAPUTO PROVÍNCIA,MANHIÇA
1100408,CS Malavela,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.83309,-25.30919,MAPUTO PROVÍNCIA,MANHIÇA
1100409,CS Maluana,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.65244,-25.49609,MAPUTO PROVÍNCIA,MANHIÇA
1100402,CS Manhiça,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,32.8073,-25.40773,MAPUTO PROVÍNCIA,MANHIÇA
1100406,CS Maragra,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.7753,-25.45648,MAPUTO PROVÍNCIA,MANHIÇA
1100416,CS Mirona,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.66448,-25.22484,MAPUTO PROVÍNCIA,MANHIÇA
1100411,CS Munguine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.72626,-25.51036,MAPUTO PROVÍNCIA,MANHIÇA
1100413,CS Nwamatibjana,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.86481,-25.26214,MAPUTO PROVÍNCIA,MANHIÇA
1100424,CS Pateque,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,MAPUTO PROVÍNCIA,MANHIÇA
1100412,CS Taninga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.85217,-25.17941,MAPUTO PROVÍNCIA,MANHIÇA
1100419,CS Xinavane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,32.80473,-25.04637,MAPUTO PROVÍNCIA,MANHIÇA
1100423,CS Zonguene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,MANHIÇA
1100407,HD Manhiça,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,32.80632,-25.40887,MAPUTO PROVÍNCIA,MANHIÇA
1100400,HR Xinavane,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,32.80491,-25.04624,MAPUTO PROVÍNCIA,MANHIÇA
1100418,PS Chibututuine,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.74283,-25.41377,MAPUTO PROVÍNCIA,MANHIÇA
1100171,CS Agostinho Neto,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,MAPUTO PROVÍNCIA,MARRACUENE
1100505,CS Bobole,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,MAPUTO PROVÍNCIA,MARRACUENE
